tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
870779772229476352,1,1,DEROGATORY LANGUAGE,GROUP:BODY,Fucking trash ass hoe.;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,Khloe Kardashian,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,Kardashian ;,GROUP:GENDER;,NONE,none,,0,0,True
871331209967792128,1,0,NONE,GROUP:RELIGION,Muslims;,GROUP:RELIGION;,NONE,muslims,,0,0,NONE,NONE,LondonAttacks ;,GROUP:GENDER;,NONE,none,,0,1,NONE,GROUP:RELIGION,fundy Muslims;,GROUP:RELIGION;,DEROGATORY LANGUAGE,muslims,,0,0,True
872781818369593344,0,0,NONE,NONE,,,NONE,"ok in a situation in which the Deposit button is not clicked, a transaction id will still be generated and it would still go through?",,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873063704970919938,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,bitch;,DEROGATORY LANGUAGE;,NONE,NONE,,0,0,True
870130254890713088,0,0,NONE,NONE,got ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,1,0,NONE,GROUP:IDEOLOGY,feminist;,GROUP:IDEOLOGY;,NONE,feminists,,0,0,True
872598204327636992,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875309557622480896,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873565154985824262,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:OTHER,ILLEGAL immigrants;,GROUP:OTHER;,DEROGATORY LANGUAGE,none,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,ILLEGAL immigrants;lying fuck;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,NONE,Some person,,1,1,True
874695331182764033,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875454428882419712,0,1,NONE,GROUP:OTHER,u fucked up;,GROUP:OTHER;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871255712470634496,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,islam;bullshit;fuck off;,GROUP:RELIGION;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,NONE,HATE SPEECH AGAINST ISLAM,1,0,NONE,GROUP:RELIGION,islam;,GROUP:RELIGION;,NONE,Muslims,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,bullshit;,DEROGATORY LANGUAGE;,NONE,Muslims,,1,1,True
875994621679153152,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,lousy;Democrats;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;,NONE,NONE,,0,0,True
871235584009916416,0,0,NONE,NONE,,,NONE,none,,1,1,INCITE VIOLENCE,GROUP:GENDER,called ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,1,1,INCITE VIOLENCE,GROUP:IDEOLOGY,liberal;fucking insult;,GROUP:IDEOLOGY;INCITE VIOLENCE;,NONE,NONE,,1,1,True
873163126753067008,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,terrorist;anti-women;anti-equality;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,unknown party,,0,0,NONE,GROUP:IDEOLOGY,"associating herself with a terrorist, anti-women and anti-equality party just to keep…;",GROUP:IDEOLOGY;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870090358671147009,0,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,pompous bitch;Trump;She's a big fake blonde snob;,GROUP:GENDER;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,gender,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871148787103924224,1,1,INCITE VIOLENCE,GROUP:RELIGION,islam;terrorism;,GROUP:RELIGION;INCITE VIOLENCE;,NONE,none,,1,0,NONE,GROUP:RELIGION,islam;terrorism;,GROUP:RELIGION;GROUP:OTHER;,NONE,Muslims,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,terrorism;,DEROGATORY LANGUAGE;,NONE,Muslims,,1,1,True
873648348997140480,0,0,NONE,NONE,,,NONE,NONE,,0,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Democrats;to say 'fuck Bernie' e;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,ideology,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869639512951062528,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875147535861653506,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
874931625695617025,1,1,NONE,GROUP:RELIGION,like ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,1,DEROGATORY LANGUAGE,GROUP:RELIGION,"If you like Sharia Law, go live in the country that has Sharia Law;",DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,muslims,,1,1,NONE,GROUP:RELIGION,,,DEROGATORY LANGUAGE,Muslims,,1,1,True
870123011311108096,1,1,NONE,GROUP:RELIGION,all ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,bitch;,DEROGATORY LANGUAGE;,NONE,NONE,,0,0,True
872635927910203392,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871923286296322048,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,Bitch;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,1,1,DEROGATORY LANGUAGE,GROUP:BODY,Sex;Bitch;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,for her,,0,0,True
873855904134725634,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872045281839374336,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876068592428699649,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,shit;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871152041858609152,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,INCITE VIOLENCE,GROUP:OTHER,shut the fuck up;irrelevant; trash;,INCITE VIOLENCE;INCITE VIOLENCE;INCITE VIOLENCE;,INCITE VIOLENCE,you irrelevant,,0,0,True
874612841776644096,1,1,INCITE VIOLENCE,GROUP:GENDER,slave ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870309896918630401,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875552407824060417,0,0,NONE,NONE,know ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871760186612080640,0,0,NONE,GROUP:GENDER,White;Christian ;male;,GROUP:RACE;GROUP:RELIGION;GROUP:GENDER;,NONE,men ,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871645879228186624,0,0,NONE,NONE,,,NONE,NONE,,0,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,democrat;shit;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,ideology,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871317742053281792,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872121802696294400,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,teasing ;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870153038366859265,1,1,NONE,GROUP:RELIGION,;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
870972861212700672,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872703598806921217,0,0,NONE,NONE,feminist;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,NONE,NONE,corny ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871274939189534720,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:RELIGION,;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,True
875531285317464065,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,how;,GROUP:GENDER;,NONE,none,,0,0,True
869654159431041024,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
875580027307409409,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:GENDER,bitch;,INCITE VIOLENCE;,INCITE VIOLENCE,about you ,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871154965292752896,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,getting ;,GROUP:GENDER;,NONE,none,,0,0,True
874460156549005312,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,colors  ;,GROUP:GENDER;,NONE,none,,1,0,NONE,GROUP:GENDER,bitch;,GROUP:GENDER;,NONE,NONE,,0,0,True
871398482409660418,1,1,NONE,GROUP:RELIGION,so ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,Deluded;perverted;religion;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;GROUP:RELIGION;,NONE,muslims,,1,1,True
873171796379488257,0,1,NONE,GROUP:RELIGION,Funny how Christians act;,GROUP:RELIGION;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873313190565875712,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,porn ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873864569583579136,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871677223266394112,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872790618044600321,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Muslims;perverts;,GROUP:RACE;DEROGATORY LANGUAGE;,NONE,NONE,,0,0,NONE,GROUP:RACE,Muslims;,GROUP:RACE;,NONE,race,,1,1,INCITE VIOLENCE,GROUP:GENDER,but ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,1,1,True
872968267777941509,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873916830619795456,1,1,NONE,GROUP:RACE,Whitetown in China;treating us like some fancy entertainment;,GROUP:RACE;GROUP:RACE;,DEROGATORY LANGUAGE,Caucasians,,0,0,NONE,NONE,Whitetown ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872007977678417920,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871172937881194496,0,0,NONE,GROUP:RELIGION,Muslim;,GROUP:RELIGION;,NONE,NONE,,1,1,NONE,GROUP:RELIGION,Muslim;,GROUP:RELIGION;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873200015669432320,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,queen ;,GROUP:GENDER;,NONE,none,,0,0,True
873852934592888832,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,shaved pussy caught naked by;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871323312101756928,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,0,NONE,GROUP:IDEOLOGY,racist bigotts;,GROUP:IDEOLOGY;,NONE,NONE,,0,0,True
870476058499457025,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873332593395208192,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,GROUP:IDEOLOGY,Communist;,GROUP:IDEOLOGY;,NONE,ideology,,0,0,True
870187268048379906,1,1,NONE,GROUP:RELIGION,#MuslimBan #Muslim #EuropeAwake #WhiteGenocide;,GROUP:RELIGION;,DEROGATORY LANGUAGE,muslims,,1,1,INCITE VIOLENCE,GROUP:GENDER,always ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,1,0,NONE,GROUP:IDEOLOGY,in the liberal world;,GROUP:IDEOLOGY;,NONE,NONE,,1,1,True
873107459950301185,1,1,NONE,GROUP:GENDER,gt;libe;al tranny fag;t on \White;,GROUP:IDEOLOGY;GROUP:GENDER;GROUP:GENDER;,DEROGATORY LANGUAGE,Transgender,,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,al tranny fag;,DEROGATORY LANGUAGE;,NONE,"liberals, transexuals, homosexuals",,1,1,NONE,GROUP:SEXUAL_ORIENTATION,al tra;ny fag;,GROUP:SEXUAL_ORIENTATION;GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,gays and transgender people,,1,1,True
875917643651461121,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,Star ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
869990731351552000,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873684067685937154,0,0,NONE,NONE,can ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872947547911966721,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873621375457480704,0,0,DEROGATORY LANGUAGE,NONE,shit;fucking;nasty;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,"fucking nasty, privileged bullies;",GROUP:OTHER;,NONE,NONE,,0,1,DEROGATORY LANGUAGE,GROUP:OTHER,"vegans;vegans;oh my god vegans are fucking nasty,;",GROUP:OTHER;GROUP:OTHER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,other,,0,0,True
871200704173625344,0,0,NONE,NONE,mean ;,GROUP:GENDER;,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,terrorist;,DEROGATORY LANGUAGE;,NONE,Muslims,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871499086981206021,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,DEROGATORY LANGUAGE,NONE,fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,True
873824530749423617,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875017592112644097,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873541897574207489,0,0,NONE,NONE,LOONA ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
871965220956233729,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,care ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872885396736282625,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,care ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,True
870913583126728704,0,0,NONE,NONE,,,NONE,NONE,Not hateful speech,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870309448157462529,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875347037948059648,1,1,NONE,GROUP:OTHER,The same set of punk ass crows keeps attacking me every time;,GROUP:OTHER;,DEROGATORY LANGUAGE,INTENDED TARGET,Derogatory language to group others people,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,punk ass crows;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,none,,1,1,True
872750126208602112,0,0,NONE,GROUP:RACE,Arab ;,GROUP:RACE;,NONE,arab,,1,1,INCITE VIOLENCE,GROUP:GENDER,believe ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870965726701604864,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,fuck up;racist;transphobic;mp; Islam;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;GROUP:SEXUAL_ORIENTATION;GROUP:RELIGION;,INCITE VIOLENCE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871548630100062208,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874627215677435905,0,0,NONE,NONE,,,NONE,none,,1,1,NONE,GROUP:RELIGION,get ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872900731094810624,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:GENDER,Bitch;racist &amp; handica;k a disabi;,INCITE VIOLENCE;INCITE VIOLENCE;INCITE VIOLENCE;,INCITE VIOLENCE,Bitch how you,,1,1,DEROGATORY LANGUAGE,GROUP:BODY,Bitch;racist;mp; handicap;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,1,1,True
873956156414205952,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,suggesting ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,True
875324329969537024,0,0,DEROGATORY LANGUAGE,NONE,fucking;,DEROGATORY LANGUAGE;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fucking ;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,True
869989523396145152,0,0,DEROGATORY LANGUAGE,NONE,bitch;Trash;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,bitch;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,lady,,0,0,True
869997022815891456,0,0,NONE,NONE,,,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,fuck ;racist ;racist ass ;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869709234845478913,0,0,NONE,NONE,wedding ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
869796954527674369,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,none,,0,0,DEROGATORY LANGUAGE,NONE,gotta stop that shit;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,True
872665682319728640,1,1,INCITE VIOLENCE,GROUP:GENDER,bastard ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:IDEOLOGY,punch NAZIS;,GROUP:IDEOLOGY;,INCITE VIOLENCE,NONE,,1,1,True
870435172419723264,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
876379683977216000,0,0,NONE,NONE,you're ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,not a hateful tweet.,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873820495837351936,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,lovely ;,GROUP:GENDER;,NONE,none,,0,0,True
872809647601840128,1,1,DEROGATORY LANGUAGE,GROUP:RACE,whites only;Stupid racist bitch;,GROUP:RACE;DEROGATORY LANGUAGE;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875267337779372033,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,you ;,GROUP:GENDER;,NONE,none,,0,0,True
871945251870650368,1,1,DEROGATORY LANGUAGE,GROUP:RELIGION,fuck ;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,already ;,GROUP:GENDER;,NONE,none,,0,0,True
869756890552709120,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:GENDER,blonde ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
869996657940635648,1,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,1,1,NONE,GROUP:GENDER,woman ;fucking ass muslim;,GROUP:GENDER;GROUP:RELIGION;,DEROGATORY LANGUAGE,GROUP:GENDER,Tweet is quite derogatory towards women. This type of tweet doesn't promote anything good,1,1,True
871497765750063109,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
872125745337958400,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,GROUP:GENDER,Lily;,GROUP:GENDER;,NONE,gender,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871239899952947200,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,none,,0,0,True
873667525359357952,0,0,NONE,NONE,,,NONE,None,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,None,,0,0,True
876396607981277184,1,1,NONE,GROUP:RELIGION,ALSO ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875212077824000003,0,0,NONE,NONE,,,NONE,none,,0,0,NONE,NONE,loose ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875380558825754626,0,0,NONE,NONE,,,NONE,NONE,,1,1,NONE,GROUP:RELIGION,terrorist;bitch;,GROUP:RELIGION;GROUP:GENDER;,DEROGATORY LANGUAGE,Muslims,,0,0,NONE,NONE,shameless ;,GROUP:GENDER;,NONE,none,,0,0,True
875256550021005313,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,you ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
874055372662751232,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,NEWS ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
870202346600574976,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,1,1,INCITE VIOLENCE,GROUP:GENDER,know ;,INCITE VIOLENCE;,INCITE VIOLENCE,violence,,0,0,True
876409870358130689,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
875382232352993280,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
871759003793190912,1,1,NONE,GROUP:RELIGION,like ;,GROUP:RELIGION;,DEROGATORY LANGUAGE,religion,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,none,,0,0,True
872637630785126400,0,0,NONE,NONE,annoy ;,GROUP:GENDER;,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,0,0,True
873250145978155009,0,0,NONE,GROUP:RACE,white;women;,GROUP:RACE;GROUP:GENDER;,NONE,gender,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,white;women;I don't play victim and scream oppression every 5 mins;,GROUP:RACE;GROUP:GENDER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,none,,0,0,NONE,NONE,women ;,GROUP:GENDER;,NONE,none,,0,0,True
