tweetID,final_label1,hate_auto_label1,expliciteHateType1,hatecategory1,highlighted_terms1,highlighted_terms_label1,ImplicithateType1,Implicitcategory1,Implicittaret1,rationale1,final_label2,hate_auto_label2,expliciteHateType2,hatecategory2,highlighted_terms2,highlighted_terms_label2,ImplicithateType2,Implicitcategory2,Implicittaret2,rationale2,final_label3,hate_auto_label3,expliciteHateType3,hatecategory3,highlighted_terms3,highlighted_terms_label3,ImplicithateType3,Implicitcategory3,Implicittaret3,rationale3,majority_label,majority_label_auto,auto_manual_agrees
1035610609432317954,1,1,NONE,GROUP:IDEOLOGY,"I don't fuck with either of them, but it's really telling how some people \forgive\ Bill Clinton for the crime bill but co…;",GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,group,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
916743342020538370,1,1,NONE,TARGETED INDIVIDUAL,Trump bitches;,TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Trump;bitches;,GROUP:BODY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Trump supporters,,1,1,DEROGATORY LANGUAGE,GROUP:GENDER,I call it Karma... You Trump bitches will all get yours one way or another. Gott…;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,group,,1,1,True
981242359085223937,1,1,NONE,TARGETED INDIVIDUAL,demi and kehlani;homophobic;,TARGETED INDIVIDUAL;GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,Homophobic,This tweet is in DEROGATORY LANGUAGE. thank you,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,GROUP:SEXUAL_ORIENTATION,lmao so many people in my mentions hating on demi and kehlani calling them inappropriate and shit like...just say you’re homophobic and go;,GROUP:SEXUAL_ORIENTATION;,NONE,GROUP:SEXUAL_ORIENTATION,group,,0,0,True
916711855388872704,0,0,NONE,NONE,,,NONE,NONE,,,0,0,DEROGATORY LANGUAGE,NONE,homophobic shit;,DEROGATORY LANGUAGE;,NONE,NONE,none,the user used some derogatory language but not towards anyone.,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,rting;homophobic shit ;,INCITE VIOLENCE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,group,,0,0,True
1008431074907586561,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,bitch;white;wtf;,DEROGATORY LANGUAGE;GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,this tweet is hateful,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
1013104943065165830,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,None,"Normal tweet, but has swear words",0,0,NONE,TARGETED INDIVIDUAL,Trump;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,True
979424275089076224,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,FLIRTAUS IS A BLACK QUEEN ???? ALL YOU RACIST HOES BETTER CHECK YA SELF;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,group,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,RACIST;HOES;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,NONE,NONE,,,1,1,True
1012382331598860288,0,1,NONE,NONE,bitch;,GROUP:GENDER;,DEROGATORY LANGUAGE,GROUP:GENDER,women,,0,0,NONE,NONE,,,NONE,NONE,liberals,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Curly haired bitch w the guns You liberals ar- Me n my mutuals;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,group,,0,1,False
865334533838823424,0,0,NONE,NONE,,,NONE,NONE,none,random tweet about salem witch trials with trump hashtag,0,0,NONE,TARGETED INDIVIDUAL,Trump;,TARGETED INDIVIDUAL;,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,little bitch ;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,DEROGATORY LANGUAGE,,0,0,True
965643348231909376,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,None,Normal tweet,0,0,True
901443997436129283,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,FUCK;shit;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,Trump,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,racist;piece of shit;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,NONE,NONE,,,0,0,NONE,TARGETED INDIVIDUAL,,,NONE,NONE,Trump,,0,1,False
963820029748932608,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
963854834095898625,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
1002964374271635456,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,fuck you;trump;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,NONE,NONE,NONE,,0,0,NONE,TARGETED INDIVIDUAL,,,NONE,NONE,Donald Trump,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,$3.30 a gallon fuck you trump I got places to go;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,targeted individual ,,0,1,False
978342769616916481,0,0,NONE,NONE,,,NONE,NONE,none,"Normal tweet, just uses swear words",0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
960917109999054848,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,TARGETED INDIVIDUAL,racist;bigot;,TARGETED INDIVIDUAL;TARGETED INDIVIDUAL;,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
1035564358829518848,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,"don't feel like a hateful comment, just a random through of the user",0,0,NONE,TARGETED INDIVIDUAL,Bill Clinton;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,True
979389277804081153,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Trump; sex with his own child;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:GENDER,Individual(Trump),This tweet talks about Trump in a bad way which is hateful,1,1,INCITE VIOLENCE,TARGETED INDIVIDUAL,"Wow, . Ann suggested Trump wanted to have sex with his own child. Please don't have her on again. No cares her opi…;",INCITE VIOLENCE;,INCITE VIOLENCE,GROUP:OTHER, targeted individual ,,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,True
974713060853211136,0,0,NONE,NONE,,,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,a whore;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is in DEROGATORY LANGUAGE. thank you,1,1,NONE,GROUP:GENDER,"\just a whore\ Oh, you are SO mistaken.;",GROUP:GENDER;,INCITE VIOLENCE,GROUP:GENDER,group,,1,1,True
1013132206015856640,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,TARGETED INDIVIDUAL,lebron;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,normal tweet with foul language,0,0,True
999378626045865984,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
870127738329288704,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Trump;Putin's bitch.;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual(Trump),this tweet talks about trump in a bad way,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Putin's bitch;,DEROGATORY LANGUAGE;,NONE,NONE,none,The user used a slur that is degrading to women to describe Trump.,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Trump;bitch;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,Trump,,1,1,True
960413655123873792,0,0,NONE,GROUP:IDEOLOGY,liberal;,GROUP:IDEOLOGY;,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,nothing hateful,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
979112244024958976,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,feminists;fucking;fucking;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,feminists,,0,0,NONE,GROUP:IDEOLOGY,feminists;,GROUP:IDEOLOGY;,NONE,NONE,none,,0,0,NONE,GROUP:IDEOLOGY,feminists;,GROUP:IDEOLOGY;,NONE,NONE,,,0,0,True
992094671902982145,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,sick;racist ;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,individual,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
956513120196808704,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,GROUP:IDEOLOGY,Democrats;,GROUP:IDEOLOGY;,NONE,NONE,none,,0,0,NONE,GROUP:IDEOLOGY,Democrats;,GROUP:IDEOLOGY;,NONE,NONE,,,0,0,True
956548461368954880,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,WTF;illegal trespassers are thrown out. ;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,group,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
996056951174979584,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
882770733709107201,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,they always try to talk;shit;,GROUP:OTHER;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,group,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
916013604436156417,0,0,NONE,NONE,coward;,TARGETED INDIVIDUAL;,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,coward; prison cell;shit ;,TARGETED INDIVIDUAL;INCITE VIOLENCE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,coward ;him ;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,NONE,NONE,NONE,"In this tweet, the term ""coward"" is derogatory and has been used to describe someone. This is degrading to the individual.",1,1,True
966370749584953344,1,0,NONE,GROUP:IDEOLOGY,Liberal;,GROUP:IDEOLOGY;,NONE,NONE,,,1,0,NONE,GROUP:IDEOLOGY,Liberal;,GROUP:IDEOLOGY;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,normal tweet,1,0,False
901430856656596992,0,0,NONE,NONE,,,NONE,NONE,,,1,0,NONE,NONE,,,NONE,GROUP:GENDER,Individual,,1,1,NONE,GROUP:IDEOLOGY,,,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,group,,1,0,False
987778456242049024,0,0,NONE,GROUP:IDEOLOGY,MAGA;,GROUP:IDEOLOGY;,NONE,NONE,none,,0,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,#MAGA;deplorables;,GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,group,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
987394098624479232,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,president;,TARGETED INDIVIDUAL;,NONE,NONE,Trump,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
960369585579991040,0,0,NONE,NONE,,,NONE,NONE,None,"Normal tweet, Just use of foul language",1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,fuck;Trump;SHIT;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,Trump,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,fuck with Trump;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is in DEROGATORY LANGUAGE. thank you,1,1,True
966371848521961479,0,0,NONE,TARGETED INDIVIDUAL,Clinton's;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,None,"Normal tweet, nothing hateful",0,0,True
984128556111400960,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,NONE,NONE,homophobic;,GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,homophobic,This tweet is in DEROGATORY LANGUAGE language. thank you,0,0,NONE,NONE,,,NONE,NONE,None,Its just a statement with no direction,0,0,True
994654451439828992,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Fuck;racist white;,DEROGATORY LANGUAGE;GROUP:RACE;,INCITE VIOLENCE,GROUP:RACE,White,This tweet is hateful talks about hating every white person,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Fuck;white person;,DEROGATORY LANGUAGE;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:RACE,White people,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,Fuck every single racist white person;,DEROGATORY LANGUAGE;,NONE,NONE,none,The user used derogatory language towards white people as a group.,1,1,True
979388338275790849,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,tryna;white folks;fuck;,TARGETED INDIVIDUAL;GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,Tryna,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fuck;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,Immigrants,this tweet hateful againsts immigrants,1,1,DEROGATORY LANGUAGE,GROUP:RACE,white folks;fuck them;,GROUP:RACE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,group,,1,1,True
964943549572657153,0,0,NONE,NONE,,,NONE,NONE,NONE,Feels like a normal tweet with foul\swear language ,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
987778712115429376,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
974731176073101312,0,0,NONE,NONE,,,NONE,NONE,none,nothing hateful,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
894717105559523332,0,0,NONE,NONE,,,NONE,NONE,NONE,,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,dam;dem lib;Republican;ass;,DEROGATORY LANGUAGE;GROUP:IDEOLOGY;GROUP:IDEOLOGY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Politics.,,0,0,NONE,NONE,,,NONE,NONE,None,"Normal tweet, with foul language",0,0,True
994609790461464576,0,0,NONE,NONE,,,NONE,NONE,None,Normal tweet,0,0,NONE,TARGETED INDIVIDUAL,Trump;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
996086953052442625,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,TARGETED INDIVIDUAL,Trump;,TARGETED INDIVIDUAL;,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Trump never not fucking some shit up;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,ndividual,,0,0,True
1023240076040589313,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,ass;naked;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,GROUP:OTHER,Individual,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
975782537086685184,0,0,NONE,NONE,,,NONE,NONE,none,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,racist;,DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:RACE,RACE,They mention the group of white and black peoples and use the word racist,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
1000454070740684800,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Trump ass ;lick it;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,this tweet is hateful,0,0,NONE,NONE,,,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Haberman;ass;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:OTHER,Haberman,,1,1,True
976142580357492736,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,feels like a random tweet,0,0,True
956545307269050376,0,0,NONE,TARGETED INDIVIDUAL,Trump;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
965642500978462720,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,this;bitch;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,NONE,author,,1,0,NONE,TARGETED INDIVIDUAL,bitch;,GROUP:GENDER;,NONE,NONE,none,the user used a slur that is degrading to describe a specific woman.,0,0,NONE,TARGETED INDIVIDUAL,bitch;,TARGETED INDIVIDUAL;,NONE,NONE,,,1,0,False
980845280131145729,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,None,Normal tweet,0,0,True
966347244713775109,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,normal tweet,0,0,True
956544359356276736,1,1,DEROGATORY LANGUAGE,NONE,pussy power;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,This tweet is hateful,1,1,DEROGATORY LANGUAGE,GROUP:OTHER,pussy power;Hillary Clinton;white feminism;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;GROUP:RACE;,DEROGATORY LANGUAGE,GROUP:OTHER, individual ,,0,1,NONE,TARGETED INDIVIDUAL,"We’re leaving this “pussy power”, Hillary Clinton glorifying, white feminism in 2017. If you’re not all about intersectional…;",GROUP:GENDER;,INCITE VIOLENCE,GROUP:GENDER,Hillary Clinton,,1,1,True
999912913266618369,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
1002965443810906113,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,"nothing hateful, targeted at individuals or groups.  just has foul language",0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
901449651328614402,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
979113900808523779,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,dumb bitch;dumb bitch!;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,NONE,NONE,,0,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,bitch;bitch;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,"Bill Clinton;dumb bitch! Really, really, really dumb bitch;",TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,individual,,1,1,True
984126148576731136,1,1,NONE,GROUP:RACE,gay shit;,GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,group,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
980897197230354432,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,fuck;homophobic ass people;,DEROGATORY LANGUAGE;GROUP:SEXUAL_ORIENTATION;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,homophobic people,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,GROUP:IDEOLOGY,homophobic;,GROUP:IDEOLOGY;,NONE,NONE,none,,0,0,True
964932216584331266,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,You're so fucking fake;,TARGETED INDIVIDUAL;,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,GROUP:RACE,fucking fake;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:RACE,DEROGATORY LANGUAGE,,0,0,True
960939385960022016,0,0,NONE,NONE,,,NONE,NONE,NONE,No derogatory or violence incited in the tweet.,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,True
874147064321499137,0,0,NONE,NONE,,,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,NONE,Kill Yal Ass Stop ;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is in DEROGATORY LANGUAGE. thank you,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
963856448898859008,1,1,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,fuck;homophobic;shit;,DEROGATORY LANGUAGE;GROUP:SEXUAL_ORIENTATION;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:SEXUAL_ORIENTATION,Homophobic,This tweet is hateful against homophobic people,1,1,DEROGATORY LANGUAGE,NONE,what the fuck;twitter;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,NONE,Twitter,"It seems that he does not agree with twitter mod, but it is not clear to me",0,0,NONE,NONE,,,NONE,NONE,,,1,1,True
975778271479689216,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
901444643325440000,1,1,DEROGATORY LANGUAGE,GROUP:BODY,Trump supporters;bitch;,GROUP:BODY;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:BODY,Trump supporters,,0,0,NONE,NONE,,,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,Trump; whines like a bitch;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,White,This tweet is in DEROGATORY LANGUAGE language. thank you,1,1,True
901466550200172546,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,NONE,Normal tweet,0,0,True
976180220012171264,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,horny;trumps penis pictures;horny for penises;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual,This tweet is in DEROGATORY LANGUAGE language. thank you,0,0,True
979801913427464192,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,TARGETED INDIVIDUAL,Trump;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
984146864273575937,1,1,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,kill your self;ugly;liberal; ;faggot;,INCITE VIOLENCE;DEROGATORY LANGUAGE;GROUP:IDEOLOGY;GROUP:SEXUAL_ORIENTATION;DEROGATORY LANGUAGE;,INCITE VIOLENCE,GROUP:IDEOLOGY,LIBERAL,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,your self;faggot;,TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,liberal,,1,1,NONE,TARGETED INDIVIDUAL,kill your self ugly liberal faggot;,GROUP:SEXUAL_ORIENTATION;,INCITE VIOLENCE,GROUP:SEXUAL_ORIENTATION,targeted individual ,,1,1,True
1035558344214372352,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,True
965658888136744961,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,fucking arsehole;cunty;twat;shit stirring fascist;lying mentally;,DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:BODY,individual,,0,0,NONE,NONE,,,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,fucking;arsehole;cunty;twat ;shit;fascist;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;,DEROGATORY LANGUAGE,GROUP:OTHER,Commentor,,1,1,True
870674180634759169,1,1,NONE,GROUP:IDEOLOGY,feminists;,GROUP:IDEOLOGY;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,Feminists,This tweet is hateful against feminists. thank you,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,NONE,NONE,,,NONE,NONE,NONE,,0,0,True
973618687272988673,0,0,NONE,NONE,,,NONE,NONE,,,0,0,NONE,NONE,,,NONE,NONE,none,,0,0,NONE,TARGETED INDIVIDUAL,Trump;,TARGETED INDIVIDUAL;,NONE,NONE,none,,0,0,True
916697296955428864,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,fuck;Donald trump;bitch;,DEROGATORY LANGUAGE;TARGETED INDIVIDUAL;DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:GENDER,Individual(Trump),This Tweet is hateful against Trump,0,0,NONE,NONE,fuck Donald trump;,TARGETED INDIVIDUAL;,NONE,NONE,,,1,1,DEROGATORY LANGUAGE,TARGETED INDIVIDUAL,And fuck Donald trump bitch;,DEROGATORY LANGUAGE;,DEROGATORY LANGUAGE,GROUP:IDEOLOGY,individual,,1,1,True
